Title,Date,Source
[BEST SHOP] 무자크 전북 정읍점 - “단골로 드나들다 점주 됐어요”,2018.07.06,"옷을 추천하다보니 단골 고객도 많다. 결혼식 하객룩이나 돌잔치, 동창회 등 구매 목적이 뚜렷한 고객에게는 그들의 체형과 취향을 빨리 파악해 맞춤 코디를 추천한다. 가두점 특성상 집객이 한정되어 있어 단품 구매..."
"'컬투쇼' 한혜연 ""좋은 패션아이템 득템하려면? 발품 팔아야 해""",2018.07.06,"한국에서 꼭 사가야 할 옷을 추천해달라""고 요청했다. ? 이에 한혜연은 ""셔츠원피스를 추천한다. 편안하게 평소에도 잘 입을 수 있다. 그리고 편안해보이지만 레스토랑 같은 곳을 갈 때도 갖춰입은 느낌을 낼 수..."
"[종합]'살림남2' 류필립X김승현父, '오이-영어' 지옥에 빠졌다",2018.07.11,"""손주 며느리가 옷 사준데서 기분이 많이 좋다""는 왕할머니는 이세미와 함께 브랜드 매장을 찾았다. ""내 취향에 맞는 수수한 스타일이 좋다""는 왕할머니에게 이세미는 화사한 색의 옷을 추천했다. 거부하던 왕할머니도..."
"성공 거둔 '다윗형' 기업들, 데이터에서 답을 찾다",2018.07.12,"옷을 추천해준다. 고객은 자신의 신체사이즈, 선호 색상과 핏, 옷을 입고 가고 싶은 장소, 옷의 가격대 등의 흥미로운 '스타일 퀴즈'만 풀면 된다. AI가 고른 옷 중 전문 스타일리스트들이 최종적으로 다섯 벌을 골라..."
"미래 패션산업, ‘패셔놀로지’가 이끈다",2018.07.13,미래의 트렌드를 예측하고 소비자에게 스타일링을 추천하기도 하며 스마트폰을 통해 현장감을 높인... ■“AI가 옷 골라드려요”중국 대표 온라인 유통기업 알리바바는 지난 4일부터 7일까지 홍콩 폴리텍 대학교에서...
"미래 패션산업, ‘패셔놀로지’가 이끈다",2018.07.13,미래의 트렌드를 예측하고 소비자에게 스타일링을 추천하기도 하며 스마트폰을 통해 현장감을 높인... ■“AI가 옷 골라드려요”중국 대표 온라인 유통기업 알리바바는 지난 4일부터 7일까지 홍콩 폴리텍 대학교에서...
"[꿀영상] '사랑과 전쟁' 이시은, 이혼전문배우→의류 매장 CEO로 성공",2018.07.13,이시은은 손님들의 특징을 모두 정리하고 기억해 손님들의 취향에 맞춘 옷을 추천하며 사업에 성공했다. 이지영 기자 [Copyright ⓒ Asia No.1 연예뉴스 enews24.net 무단전재 및 재배포 금지]
창조의 섬 제주가 스타트업을 만났을 때,2018.07.14,엔블리스컴즈는 위싱노트를 통해 다양한 버킷리스트를 추천해주고 사용자가 원하는 목표를 이뤄나가도록... 상태 좋은 의류를 할인가격에 만나볼 수 있는 것과 동시에 취향에 기반한 옷도 추천받을 수 있다. 옷딜...
"‘슈퍼맨’ 이동국, 아이돌로 변신..설아 “강다니엘 같아”[결정적장면]",2018.07.15,"이미 친분이 있었던 이동국과 봉태규, 이날 봉태규는 패션에 일가견이 있는 만큼 이동국에게 옷을 추천해주기로 했다. 그러나 봉태규는 이동국에게는 어울리지 않는 아이돌 패션을 코디해 웃음을 자아냈다. ""홈경기 할..."
올해만 폭염으로 9명 사망…충분한 수분 섭취 필수,2018.07.21,"커피·탄산음료 피하고 그늘 휴식 취해야 통풍 뛰어난 밝은 색 옷 추천, 외출 자제 권고 ""열사병, 탈진 등 온열질환 관리 각별히 신경"" 기록적인 폭염에 열사병 등 온열질환으로 인한 사망자가 올 들어 9명이나 나왔다...."
패스트패션 창시한 `자라` 창업자 오르테가의 혁신 DNA,2018.07.23,한 번의 터치로 옷 색상을 바꿀 수 있었다. 굳이 옷을 갈아입지 않아도 됐다. 앨리는 흡족한 마음으로 매장을... 함께 입으면 어울리는 옷을 추천하기도 한다. 온라인과 오프라인을 결합한 자라의 변신이 무섭다. 전 세계...
"내 몸을 잘 가꾸는 방법, 필라테스",2018.07.27,이를 위해 최소 3~4곳에서 상담을 받아본 후에 결정할 것을 추천한다. 과거엔 고가의 운동인 필라테스를... 어떤 옷을 입어야 할지 고민이라면 가능한 한 몸에 딱 맞는 옷을 추천한다. 너무 헐렁한 옷을 입을 경우 몸의...
[앳피플] ‘청담언니 치유’ 손루미 대표가 말하는 패션의 가치,2018.08.01,사람들에게 옷을 추천해주고 내가 추천한 옷을 사는 사람들이 기뻐하는 모습들을 보고 너무 행복했어요. Q 그게 ‘치유’의 시작이었겠다. 맞아요. 지금 돌이켜 생각해보면 그때는 패션이라는 거창한 분야의 일을...
"""서비스R&D 세액공제 확대해야""",2018.08.03,"비즈니스워치 이상원 기자 lsw@bizwatch.co.kr [세무칼럼]김경조 삼정회계법인 조세본부 부장 미국의 스티치픽스(Stitchfix)는 고객의 키, 체형, 취향, 예산, 생활 스타일 등을 빅데이터로 분석해 AI가 고객에 맞는 옷을 추천하..."
'패셔니스타' 이서현 사장이 가로수길에 '10꼬르소 꼬모 아울렛' 오픈한 이유,2018.08.03,활용해 사용자들에게 옷차림을 추천해주며 개인화된 패션 스타일링 서비스 '어나더클럽'을 운영하고 있다. 어나더클럽은 사용자의 요청과 AI 알고리즘을 통해 사용자의 신체 치수나 취향에 최적화된 옷을 추천해 준다.
끌랑 김다정 대표 “여성의 옷은 이미지다. 그리고 옷에 스토리를 입혀야”,2018.08.05,"◆옷을 돋보이게 하는 세 가지 꿀팁 소개…피부관리, 액세서리, 구두 ◆네이버에서 ‘스타일윈도 끌랑’ 입력하면 다양한 옷 만나 볼 수 있어 그가 추천하는 옷을 돋보이게 하는 세 가지 꿀팁이 있다. 피부 관리, 액세서리..."
"'끌랑' 김다정 대표 ""1년내 자체브랜드 만들고 싶어""",2018.08.06,"옷을 돋보이게 하는 세 가지 꿀팁 소개…피부관리, 액세서리, 구두 네이버에서 '스타일윈도 끌랑' 입력하면 다양한 옷 만나 볼 수 있어 그가 추천하는 옷을 돋보이게 하는 세 가지 꿀팁이 있다. 피부 관리, 액세서리..."
한강에서 폼나게 운동하고 싶다면? 이것부터 챙겨보자!,2018.08.07,"가급적 흰색이나 형광색 옷을 추천 한다. 야간에 검은색 옷을 입을 경우 반사 재질로 빛나는 의류를 택하자.... 5 한강 코스 추천 응원 문구와 63빌딩의 야경을 볼 수 있는 마포대교 왕복하기(약 4km), 저물녘 노을이 아름다운..."
페스티벌-뮤페에 어울리는 옷 추천!,2018.08.09,"여자,?오늘의?코디!크롭?티셔츠에?데님?숏팬츠를?매치하여?페스티벌?등에?어울리는?스타일링을?하였다. ?선글라스로?멋스러움을?더?하였다. 글?l?패션웹진?스냅?이승미?사진?l?아이스타일24"
홍대 패션 골목 '큰 손' 중국 왕홍…생방송하며 옷 싹쓸이,2018.08.14,"그래서 홍대 의류 매장 직원들도 BJ에게 옷을 추천하는 등 방송 진행을 적극 지원하는 분위기다. 홍대에서 옷 가게를 운영하는 한모씨는 “중국 손님의 소비 행태가 조금씩 바뀌는데, 최근에는 스마트폰으로..."
홍대 패션 골목 '큰 손' 중국 왕홍…생방송하며 옷 싹쓸이,2018.08.14,"그래서 홍대 의류 매장 직원들도 BJ에게 옷을 추천하는 등 방송 진행을 적극 지원하는 분위기다. 홍대에서 옷 가게를 운영하는 한모씨는 “중국 손님의 소비 행태가 조금씩 바뀌는데, 최근에는 스마트폰으로..."
연애가 어려운 당신에게 AI가 제안하는 '꿀팁',2018.08.15,"패션스타일을 추천받을 수도 있다. AI가 제안하는 현시대의 연애 '꿀팁'을 정리해본다. 김철수 씨는 결국... 고민되는 옷차림을 사진을 찍어 에코룩에 물어보면, 에코룩은 더 나은 옷을 추천해 준다. 미국의 스타트업..."
"[비주얼가이드③] ""1일 1팩+생활운동""…에이프릴 나은의 미모 시크릿",2018.08.17,어머니가 옷 입는 것도 추천 많이 해주세요. Q. 어떤 스타일을 선호해요? -?저는 꾸민 듯 안 꾸민 것 같은 시크한 스타일을 좋아해요. 여름이라 요즘은 시원하게 입는 걸 좋아하고요. 예전엔 귀엽고 유니크하게 입는 걸...
"유통과 AI의 접목 '챗봇' 수준은? ""아직은 글쎄""",2018.08.22,"'로사, 나에게 맞는 옷 추천 부탁해'라고 쓰자 티셔츠, 원피스, 바지 등이 나왔다. 원피스를 누르자 다양한 원피스를 추천해줬고, A라인, H라인, 프릴, 플리츠, 시스루, 랩 등 다양한 형태의 치마도 함께 추천해줬다...."
"[글로벌 트렌드] AI 품은 fashion…""당신의 취향·체형 딱 맞는 옷 골라드리죠...",2018.08.23,빅데이터·인공지능으로 분석…가장 어울리는 옷 추천·배송 美스티치픽스 무서운 성장세…올해 3분기 매출만 3억달러 기존 업계도 인공지능 열공중…타미힐피거·아마존 AI 도입 미래는 `주문형 자동화 생산`…AI...
"'외식하는날' 돈스파이크 母子, 고기에서 시작해 고기로 끝난 멕시코 먹방(ft...",2018.08.29,"돈스파이크 어머니는 ""돈스파이크의 옷 취향은 무조건 크고 편하면 되는거다. 마음에 들지 않는다""고 마뜩찮아 했다. ? 이후 돈스파이크 어머니는 밝고 컬러풀한 옷을 추천하며 입어줄 것을 권했다. 돈스파이크는..."
Part 4. 리테일테크 4 / 로봇 - 미래 유통산업 변화 주도할 핵심기술 된 '로봇...,2018.08.31,"화장품을 추천해 주거나(Sephora), 옷을 추천해주는(H&M) 것도 이제는 매장에 설치된 챗봇의 몫이다. 고객의 영수증을 분석해 정기 결제되는 내역을 파악하고 이를 취소해주는(Trim) 챗봇까지 등장하면서 소비자..."
"옥션, ‘A.SALE’ 추석 프로모션 진행…최대 70% 할인",2018.09.03,"추천해주는 ‘패션·뷰티관’에서는 인기 브랜드 제품을 최대 70% 할인 판매한다. 오는 9일까지 남성복 브랜드 ‘파크랜드’, 화장품 브랜드 ‘과일나라’ 구매 시 사용 가능한 20% 쿠폰을 증정한다. 매일 추천하는..."
"옥션, 'A.SALE' 추석 프로모션 진행",2018.09.03,"먼저, 추석에 받고 싶은 옷이나 화장품을 추천해주는 '패션·뷰티관'에서는 인기 브랜드 제품을 최대 70% 할인 판매한다. 생산자 실명제로 농부의 진심을 담은 '신선식품관 파머스토리'에서는 청과, 정육, 수산 등 다양한..."
해외 '한달 살기' 꿈꾼다면...챙겨야할 필수 앱 5종,2018.09.03,"몇 월 날씨와 비슷한지, 비 는 총 몇 번 내릴 것인지 등 여행지 날씨를 알기 쉽게 브리핑해주어 여행 짐을 꾸리는 데 큰 도움이 된다. 이 밖에도 날씨에 따른 옷 추천, 자외선 경고 등 여행자들을 위한 다양한 팁을 제공한다."
"“매일 쿠폰에 최대 70% 할인혜택까지”…옥션, 9월20일까지 ‘A.SALE’ 추석...",2018.09.04,"추천해주는 ‘패션·뷰티관’에서는 인기 브랜드 제품을 최대 70% 할인 판매한다. 오는 9일까지 남성복 브랜드 ‘파크랜드’, 화장품 브랜드 ‘과일나라’ 구매 시 사용 가능한 20% 쿠폰을 증정한다. 매일 추천하는..."
"‘이상한 나라의 며느리’ 소이, 시어머니와 쇼핑 중 언쟁",2018.09.05,"이어 본격적으로 시작된 쇼핑에 의류 쇼핑몰 CEO인 소이는 다양한 옷을 시어머니에게 추천해 보지만, 달라도 너무 다른 두 사람의 취향에 시어머니는 추천 받은 옷을 마음에 들어하지 않는다. 우여곡절 끝에 시어머니가..."
"'이나리' 시즈카, 시누이 위해 '콩나물' 찾아 삼만리",2018.09.05,"이어 본격적으로 시작된 쇼핑에 의류 쇼핑몰 CEO인 소이는 다양한 옷을 시어머니에게 추천해 보지만, 달라도 너무 다른 두 사람의 취향에 시어머니는 추천 받은 옷을 마음에 들어하지 않았다고. 우여곡절 끝에 쇼핑을..."
"'이나리' 시즈카, 시누이 위해 '콩나물 해장국' 재료 찾아 삼만리",2018.09.05,"이어 본격적으로 시작된 쇼핑에 의류 쇼핑몰 CEO인 소이는 다양한 옷을 시어머니에게 추천해 보지만, 달라도 너무 다른 두 사람의 취향에 시어머니는 추천 받은 옷을 마음에 들어하지 않는다. 우여곡절 끝에 시어머니가..."
"‘이상한 나라의 며느리’ 신소이, 시어머니와 첫 쇼핑 데이트서 갈등",2018.09.05,"이어 본격적으로 시작된 쇼핑에 의류 쇼핑몰 CEO인 소이는 다양한 옷을 시어머니에게 추천해 보지만, 달라도 너무 다른 두 사람의 취향에 시어머니는 추천 받은 옷을 마음에 들어하지 않는다. 우여곡절 끝에 시어머니가..."
"‘이상한 나라의 며느리’ 신소이, 시어머니와 쇼핑 ‘너무 다른 취향’",2018.09.05,"이어 본격적으로 시작된 쇼핑에 의류 쇼핑몰 CEO인 소이는 다양한 옷을 시어머니에게 추천해 보지만, 달라도 너무 다른 두 사람의 취향에 시어머니는 추천 받은 옷을 마음에 들어하지 않는다. 우여곡절 끝에 시어머니가..."
"""시누이의 기습 방문"" '이나리' 시즈카, 해장국 재료 찾아 삼만리",2018.09.05,"이어 본격적으로 시작된 쇼핑에 의류 쇼핑몰 CEO인 소이는 다양한 옷을 시어머니에게 추천해 보지만, 달라도 너무 다른 두 사람의 취향에 시어머니는 추천 받은 옷을 마음에 들어하지 않는다. 우여곡절 끝에 시어머니가..."
"‘이상한 나라의 며느리’ 시즈카, 시누이의 ‘콩나물 해장국’ 재료 찾아 삼...",2018.09.05,"이어 본격적으로 시작된 쇼핑에 의류 쇼핑몰 CEO인 소이는 다양한 옷을 시어머니에게 추천해 보지만, 달라도 너무 다른 두 사람의 취향에 시어머니는 추천 받은 옷을 마음에 들어하지 않는다. 우여곡절 끝에 시어머니가..."
"‘이상한 나라의 며느리’ 신소이, 시어머니와 쇼핑 ‘서로 다른 취향’",2018.09.05,신소이는 시어머니에게 눈에 띄는 옷을 추천했다. 이에 시어머니는 “왜 네 스타일을 엄마한테 골라주니”라고 말했다. 이에 며느리 신소이는 “날씬하시니까”라고 말했다. 시어머니의 취향에 맞는 옷을 찾기 쉽지...
"‘이나리’ 시즈카 시누이, 마음대로 시어머니 소환 ‘멘붕’(종합)",2018.09.05,의류 쇼핑몰 CEO인 신소이는 다양한 옷을 시어머니에게 추천했다. 그러나 달라도 너무 다른 취향에 오히려 서로 기분만 상하게 됐다. 그런가 하면 시어머니는 또 한번 아들 은우의 훈육 문제를 거론하며 신소이 마음의...
